Date,Adj Close,Open,High,Low
2021/4/6,"13,698.38","13,681.67","13,776.71","13,674.28"
2021/4/5,"13,705.59","13,594.90","13,720.58","13,582.75"
2021/4/1,"13,480.11","13,414.33","13,487.08","13,404.18"
2021/3/31,"13,246.87","13,122.57","13,325.54","13,118.38"
2021/3/30,"13,045.39","13,008.80","13,075.75","12,922.57"
2021/3/29,"13,059.65","13,103.97","13,143.41","12,968.16"
2021/3/26,"13,138.72","12,996.03","13,149.55","12,878.72"
2021/3/25,"12,977.68","12,844.58","13,021.86","12,786.81"
2021/3/24,"12,961.89","13,289.24","13,292.92","12,961.35"
2021/3/23,"13,227.70","13,381.43","13,405.15","13,202.43"
2021/3/22,"13,377.54","13,278.78","13,455.64","13,278.78"
2021/3/19,"13,215.24","13,119.90","13,252.37","13,039.45"
2021/3/18,"13,116.17","13,349.20","13,384.46","13,101.92"
2021/3/17,"13,525.20","13,336.92","13,595.00","13,272.69"
2021/3/16,"13,471.57","13,523.17","13,620.71","13,397.08"
2021/3/15,"13,459.71","13,323.47","13,460.35","13,272.50"
2021/3/12,"13,319.86","13,222.81","13,324.69","13,158.72"
2021/3/11,"13,398.67","13,273.31","13,433.62","13,246.33"
2021/3/10,"13,068.83","13,234.73","13,277.10","13,035.44"
2021/3/9,"13,073.82","12,923.07","13,151.54","12,882.49"
2021/3/8,"12,609.16","12,904.26","13,001.00","12,599.23"
2021/3/5,"12,920.15","12,860.04","12,941.21","12,397.05"
2021/3/4,"12,723.47","12,953.99","13,068.71","12,553.96"
2021/3/3,"12,997.75","13,336.25","13,372.52","12,995.07"
2021/3/2,"13,358.79","13,599.45","13,601.33","13,352.00"
2021/3/1,"13,588.83","13,406.16","13,596.59","13,362.66"
2021/2/26,"13,192.35","13,232.90","13,368.06","13,024.53"
2021/2/25,"13,119.43","13,512.64","13,602.86","13,066.38"
2021/2/24,"13,597.97","13,400.25","13,607.36","13,286.59"
2021/2/23,"13,465.20","13,262.61","13,526.09","13,003.98"
2021/2/22,"13,533.05","13,714.20","13,757.06","13,530.96"
2021/2/19,"13,874.47","13,929.20","13,985.58","13,842.60"
2021/2/18,"13,865.36","13,814.67","13,905.96","13,714.35"
2021/2/17,"13,965.50","13,911.65","13,976.43","13,804.26"
2021/2/16,"14,047.50","14,152.22","14,175.11","13,995.45"
2021/2/12,"14,095.47","13,979.21","14,102.04","13,937.71"
2021/2/11,"14,025.77","14,045.21","14,058.91","13,916.84"
2021/2/10,"13,972.53","14,093.35","14,109.12","13,845.47"
2021/2/9,"14,007.70","13,966.82","14,044.95","13,966.55"
2021/2/8,"13,987.64","13,937.06","13,987.74","13,894.15"
2021/2/5,"13,856.30","13,824.88","13,878.16","13,761.66"
2021/2/4,"13,777.74","13,674.06","13,778.42","13,631.62"
2021/2/3,"13,610.54","13,718.31","13,723.83","13,585.34"
2021/2/2,"13,612.78","13,543.10","13,652.69","13,535.86"
2021/2/1,"13,403.39","13,226.18","13,431.46","13,132.47"
2021/1/29,"13,070.69","13,284.72","13,322.00","12,985.05"
2021/1/28,"13,337.16","13,323.29","13,507.64","13,316.52"
2021/1/27,"13,270.60","13,486.58","13,538.42","13,192.91"
2021/1/26,"13,626.07","13,681.72","13,702.69","13,603.19"
2021/1/25,"13,635.99","13,681.21","13,728.98","13,368.68"
2021/1/22,"13,543.06","13,474.81","13,567.14","13,463.66"
2021/1/21,"13,530.92","13,521.48","13,560.35","13,454.08"
2021/1/20,"13,457.25","13,342.55","13,486.13","13,329.77"
2021/1/19,"13,197.18","13,132.73","13,206.86","13,078.70"
2021/1/15,"12,998.50","13,099.90","13,139.83","12,949.76"
2021/1/14,"13,112.64","13,174.75","13,220.16","13,098.41"
2021/1/13,"13,128.95","13,088.01","13,171.15","13,051.07"
2021/1/12,"13,072.43","13,062.06","13,105.04","12,963.92"
2021/1/11,"13,036.43","13,048.78","13,138.27","12,999.51"
2021/1/8,"13,201.98","13,160.22","13,208.09","13,036.55"
2021/1/7,"13,067.48","12,867.34","13,090.91","12,867.34"
2021/1/6,"12,740.79","12,666.15","12,909.63","12,649.99"
2021/1/5,"12,818.96","12,665.65","12,828.27","12,665.65"
2021/1/4,"12,698.45","12,958.52","12,958.73","12,543.24"
2020/12/31,"12,888.28","12,877.09","12,902.07","12,821.23"
2020/12/30,"12,870.00","12,906.51","12,924.93","12,857.76"
2020/12/29,"12,850.22","12,965.39","12,973.33","12,821.96"
2020/12/28,"12,899.42","12,914.64","12,930.89","12,827.44"
2020/12/24,"12,804.73","12,791.54","12,833.55","12,767.64"
2020/12/23,"12,771.11","12,834.94","12,841.92","12,758.67"
2020/12/22,"12,807.92","12,785.22","12,840.57","12,695.31"
2020/12/21,"12,742.52","12,596.14","12,751.27","12,525.22"
2020/12/18,"12,755.64","12,804.93","12,809.60","12,654.60"
2020/12/17,"12,764.75","12,730.78","12,765.25","12,696.35"
2020/12/16,"12,658.19","12,611.03","12,687.32","12,566.38"
2020/12/15,"12,595.06","12,543.26","12,596.13","12,465.42"
2020/12/14,"12,440.04","12,447.44","12,543.00","12,432.71"
2020/12/11,"12,377.87","12,336.79","12,383.50","12,246.77"
2020/12/10,"12,405.81","12,247.55","12,431.56","12,214.74"
2020/12/9,"12,338.95","12,591.68","12,607.14","12,290.78"
2020/12/8,"12,582.77","12,503.17","12,594.54","12,453.21"
2020/12/7,"12,519.95","12,461.00","12,536.23","12,460.55"
2020/12/4,"12,464.23","12,399.32","12,464.23","12,376.44"
2020/12/3,"12,377.18","12,369.26","12,439.02","12,356.99"
2020/12/2,"12,349.37","12,285.75","12,360.06","12,217.35"
2020/12/1,"12,355.11","12,313.36","12,405.79","12,263.93"
2020/11/30,"12,198.74","12,224.25","12,244.65","12,027.16"
2020/11/27,"12,205.85","12,159.18","12,236.23","12,154.57"
2020/11/25,"12,094.40","12,053.89","12,114.77","12,020.95"
2020/11/24,"12,037.33","11,939.33","12,049.88","11,863.45"
2020/11/23,"11,880.63","11,916.76","11,949.33","11,796.53"
2020/11/20,"11,854.97","11,892.70","11,935.47","11,852.51"
2020/11/19,"11,904.71","11,779.03","11,912.64","11,760.98"
2020/11/18,"11,801.60","11,896.06","11,942.49","11,799.96"
2020/11/17,"11,899.34","11,913.35","11,950.18","11,852.41"
2020/11/16,"11,924.13","11,847.11","11,937.72","11,814.89"
2020/11/13,"11,829.29","11,794.94","11,849.78","11,715.52"
2020/11/12,"11,709.59","11,802.50","11,847.84","11,666.37"
2020/11/11,"11,786.43","11,656.65","11,793.58","11,638.90"
2020/11/10,"11,553.86","11,622.44","11,665.87","11,424.61"
2020/11/9,"11,713.78","12,046.66","12,108.07","11,703.49"
2020/11/6,"11,895.23","11,869.90","11,920.53","11,737.13"
2020/11/5,"11,890.93","11,816.33","11,924.28","11,784.15"
2020/11/4,"11,590.78","11,443.77","11,663.31","11,394.21"
2020/11/3,"11,160.57","11,038.66","11,213.92","11,004.84"
2020/11/2,"10,957.61","11,010.45","11,071.08","10,830.94"
2020/10/30,"10,911.59","11,103.47","11,129.81","10,822.57"
2020/10/29,"11,185.59","11,064.47","11,287.63","11,030.19"
2020/10/28,"11,004.87","11,230.90","11,249.95","10,999.07"
2020/10/27,"11,431.35","11,409.34","11,465.06","11,361.86"
2020/10/26,"11,358.94","11,440.64","11,545.63","11,221.06"
2020/10/23,"11,548.28","11,536.00","11,548.85","11,434.86"
2020/10/22,"11,506.01","11,526.98","11,548.77","11,369.29"
2020/10/21,"11,484.69","11,530.39","11,613.79","11,476.08"
2020/10/20,"11,516.49","11,531.83","11,632.89","11,471.24"
2020/10/19,"11,478.98","11,732.34","11,778.11","11,454.57"
2020/10/16,"11,671.66","11,761.83","11,827.42","11,648.53"
2020/10/15,"11,713.97","11,559.88","11,740.68","11,559.10"
2020/10/14,"11,768.83","11,889.07","11,939.92","11,714.35"
2020/10/13,"11,864.00","11,901.76","11,946.98","11,821.83"
2020/10/12,"11,876.36","11,732.33","11,965.54","11,704.13"
2020/10/9,"11,580.05","11,487.60","11,581.23","11,476.66"
2020/10/8,"11,421.08","11,443.35","11,448.23","11,384.33"
2020/10/7,"11,364.70","11,271.68","11,380.56","11,258.35"
2020/10/6,"11,154.70","11,314.53","11,392.41","11,124.45"
2020/10/5,"11,332.58","11,169.10","11,335.21","11,162.52"
2020/10/2,"11,075.11","11,082.53","11,244.87","11,033.69"
2020/10/1,"11,326.61","11,291.99","11,344.13","11,240.53"
2020/9/30,"11,167.68","11,092.90","11,277.96","11,092.90"
2020/9/29,"11,085.42","11,109.00","11,153.23","11,065.63"
2020/9/28,"11,117.70","11,084.38","11,120.80","11,019.14"
2020/9/25,"10,913.73","10,680.46","10,939.55","10,639.98"
2020/9/24,"10,672.43","10,551.02","10,799.55","10,520.22"
2020/9/23,"10,633.15","10,950.83","10,962.02","10,612.92"
2020/9/22,"10,963.77","10,873.30","10,979.65","10,737.52"
2020/9/21,"10,778.94","10,610.14","10,782.74","10,519.49"
2020/9/18,"10,793.28","10,973.45","10,977.68","10,639.95"
2020/9/17,"10,910.28","10,796.05","10,974.45","10,783.81"
2020/9/16,"11,050.47","11,222.08","11,245.42","11,046.43"
2020/9/15,"11,190.32","11,193.96","11,244.46","11,127.98"
2020/9/14,"11,056.65","11,010.14","11,118.28","10,982.26"
2020/9/11,"10,853.55","11,010.07","11,033.05","10,728.03"
2020/9/10,"10,919.59","11,235.53","11,299.53","10,875.02"
2020/9/9,"11,141.56","11,064.76","11,217.69","10,970.45"
2020/9/8,"10,847.69","10,900.69","11,131.50","10,837.20"
2020/9/4,"11,313.13","11,396.24","11,531.18","10,875.87"
2020/9/3,"11,458.10","11,861.90","11,894.40","11,361.35"
2020/9/2,"12,056.44","12,047.26","12,074.07","11,836.18"
2020/9/1,"11,939.67","11,850.96","11,945.72","11,794.78"
2020/8/31,"11,775.46","11,718.81","11,829.84","11,697.42"
2020/8/28,"11,695.63","11,689.28","11,708.77","11,634.77"
2020/8/27,"11,625.34","11,688.19","11,730.01","11,551.01"
2020/8/26,"11,665.06","11,516.62","11,672.05","11,507.46"
2020/8/25,"11,466.47","11,370.23","11,468.26","11,343.04"
2020/8/24,"11,379.72","11,449.25","11,462.05","11,297.53"
2020/8/21,"11,311.80","11,258.44","11,326.22","11,245.44"
2020/8/20,"11,264.95","11,096.40","11,283.62","11,090.03"
2020/8/19,"11,146.46","11,214.80","11,257.42","11,132.10"
2020/8/18,"11,210.84","11,170.75","11,230.61","11,103.83"
2020/8/17,"11,129.73","11,083.25","11,144.53","11,080.30"
2020/8/14,"11,019.30","11,042.24","11,058.44","10,972.06"
2020/8/13,"11,042.50","11,026.86","11,124.85","11,007.50"
2020/8/12,"11,012.24","10,878.11","11,036.72","10,877.16"
2020/8/11,"10,782.82","10,942.66","10,989.42","10,762.71"
2020/8/10,"10,968.36","11,033.73","11,040.24","10,849.46"
2020/8/7,"11,010.98","11,072.53","11,126.04","10,920.37"
2020/8/6,"11,108.07","10,989.98","11,121.19","10,963.41"
2020/8/5,"10,998.40","10,967.87","11,002.11","10,943.72"
2020/8/4,"10,941.17","10,897.89","10,941.91","10,852.90"
2020/8/3,"10,902.80","10,848.64","10,927.56","10,831.15"
2020/7/31,"10,745.27","10,741.47","10,747.80","10,557.70"
2020/7/30,"10,587.81","10,450.12","10,609.59","10,412.09"
2020/7/29,"10,542.94","10,474.70","10,567.91","10,464.00"
2020/7/28,"10,402.09","10,509.20","10,523.64","10,397.87"
2020/7/27,"10,536.27","10,421.70","10,546.43","10,399.86"
2020/7/24,"10,363.18","10,294.41","10,418.75","10,217.31"
2020/7/23,"10,461.42","10,689.50","10,728.12","10,407.87"
2020/7/22,"10,706.13","10,687.58","10,745.32","10,627.45"
2020/7/21,"10,680.36","10,837.88","10,839.93","10,650.46"
2020/7/20,"10,767.09","10,526.02","10,783.80","10,488.04"
2020/7/17,"10,503.19","10,500.52","10,532.62","10,421.20"
2020/7/16,"10,473.83","10,443.87","10,499.79","10,364.39"
2020/7/15,"10,550.49","10,576.72","10,604.67","10,420.54"
2020/7/14,"10,488.58","10,310.25","10,497.83","10,182.46"
2020/7/13,"10,390.84","10,729.92","10,824.78","10,368.04"
2020/7/10,"10,617.44","10,545.91","10,622.35","10,447.01"
2020/7/9,"10,547.75","10,563.72","10,578.10","10,379.91"
2020/7/8,"10,492.50","10,409.35","10,494.64","10,350.96"
2020/7/7,"10,343.89","10,412.46","10,518.98","10,337.98"
2020/7/6,"10,433.65","10,360.38","10,462.05","10,354.98"
2020/7/2,"10,207.63","10,268.67","10,310.36","10,194.06"
2020/7/1,"10,154.63","10,063.67","10,197.19","10,048.04"
2020/6/30,"10,058.76","9,875.28","10,085.59","9,863.67"
